NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_CTRL_CD4_TCELL_UP	GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_CTRL_CD4_TCELL_UP		191	0.3778283	1.0067501	0.455	0.87350094	1.0	7214	tags=44%, list=38%, signal=70%	
GSE12707_AT16L1_HYPOMORPH_VS_WT_THYMUS_DN	GSE12707_AT16L1_HYPOMORPH_VS_WT_THYMUS_DN		122	0.38393626	1.006713	0.482	0.87364715	1.0	7522	tags=42%, list=40%, signal=69%	
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_DN	GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_DN		191	0.37889192	1.0066944	0.452	0.8736904	1.0	6680	tags=38%, list=35%, signal=59%	
MORF_RAGE	MORF_RAGE		141	0.38496786	1.0066744	0.473	0.87373936	1.0	7290	tags=42%, list=39%, signal=68%	
ZHAN_MULTIPLE_MYELOMA_HP_UP	ZHAN_MULTIPLE_MYELOMA_HP_UP		41	0.40935117	1.0066327	0.485	0.87391424	1.0	9031	tags=59%, list=48%, signal=112%	
MIR6893_5P	MIR6893_5P		176	0.37959522	1.0066233	0.491	0.87390375	1.0	7157	tags=41%, list=38%, signal=65%	
GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION		22	0.43070647	1.0066224	0.49298596	0.87384635	1.0	5066	tags=32%, list=27%, signal=43%	
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM		41	0.4111904	1.0065882	0.488	0.8739843	1.0	6269	tags=41%, list=33%, signal=62%	
MIR106A_3P	MIR106A_3P		103	0.3915487	1.0065869	0.488	0.87392884	1.0	7174	tags=48%, list=38%, signal=76%	
HP_ABNORMAL_METATARSAL_MORPHOLOGY	HP_ABNORMAL_METATARSAL_MORPHOLOGY		121	0.38480285	1.0065646	0.467	0.8739987	1.0	5469	tags=36%, list=29%, signal=50%	
GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP	GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP		151	0.38133356	1.0065216	0.472	0.87419045	1.0	6647	tags=38%, list=35%, signal=58%	
MIR4453	MIR4453		26	0.42584425	1.0065114	0.49147442	0.87418604	1.0	7386	tags=42%, list=39%, signal=69%	
MIR5697	MIR5697		149	0.3825052	1.0065049	0.49	0.8741586	1.0	7976	tags=48%, list=42%, signal=82%	
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS	REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS		12	0.46411732	1.0064499	0.4892528	0.87440795	1.0	99	tags=8%, list=1%, signal=8%	
PURBEY_TARGETS_OF_CTBP1_AND_SATB1_DN	PURBEY_TARGETS_OF_CTBP1_AND_SATB1_DN		156	0.38122305	1.0064312	0.485	0.87445253	1.0	8030	tags=47%, list=43%, signal=82%	
GSE3982_MAST_CELL_VS_MAC_DN	GSE3982_MAST_CELL_VS_MAC_DN		184	0.37915727	1.0064173	0.484	0.8744715	1.0	6813	tags=39%, list=36%, signal=61%	
GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_DN	GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_DN		192	0.38084862	1.0064083	0.459	0.87445724	1.0	7513	tags=43%, list=40%, signal=71%	
GSE360_DC_VS_MAC_M_TUBERCULOSIS_UP	GSE360_DC_VS_MAC_M_TUBERCULOSIS_UP		191	0.37698603	1.0063708	0.465	0.87461066	1.0	3220	tags=20%, list=17%, signal=24%	
MODULE_97	MODULE_97		94	0.39074326	1.0063179	0.489	0.87486076	1.0	6983	tags=44%, list=37%, signal=69%	
CHR9P13	CHR9P13		85	0.39295593	1.006312	0.484	0.87483126	1.0	6568	tags=41%, list=35%, signal=63%	
GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN	GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN		193	0.37775606	1.0063096	0.479	0.8747837	1.0	5757	tags=33%, list=31%, signal=47%	
LUI_THYROID_CANCER_CLUSTER_1	LUI_THYROID_CANCER_CLUSTER_1		50	0.40291488	1.0062987	0.501	0.8747825	1.0	6365	tags=42%, list=34%, signal=63%	
GSE28737_BCL6_HET_VS_BCL6_KO_FOLLICULAR_BCELL_DN	GSE28737_BCL6_HET_VS_BCL6_KO_FOLLICULAR_BCELL_DN		193	0.3782723	1.0062792	0.467	0.87482893	1.0	6713	tags=38%, list=36%, signal=59%	
REACTOME_METABOLISM_OF_PORPHYRINS	REACTOME_METABOLISM_OF_PORPHYRINS		27	0.42248055	1.0062696	0.503	0.8748193	1.0	9048	tags=63%, list=48%, signal=121%	
GSE17186_BLOOD_VS_CORD_BLOOD_CD21LOW_TRANSITIONAL_BCELL_UP	GSE17186_BLOOD_VS_CORD_BLOOD_CD21LOW_TRANSITIONAL_BCELL_UP		196	0.37904844	1.0062667	0.465	0.87477213	1.0	4717	tags=27%, list=25%, signal=35%	
WANG_PROSTATE_CANCER_ANDROGEN_INDEPENDENT	WANG_PROSTATE_CANCER_ANDROGEN_INDEPENDENT		63	0.39552495	1.0062523	0.492	0.8747909	1.0	6849	tags=44%, list=36%, signal=70%	
REACTOME_HSF1_ACTIVATION	REACTOME_HSF1_ACTIVATION		31	0.41782904	1.0062315	0.48	0.874849	1.0	8470	tags=58%, list=45%, signal=105%	
OCT1_Q6	OCT1_Q6		250	0.37570876	1.0062273	0.474	0.8748112	1.0	5960	tags=34%, list=32%, signal=49%	
CCTGAGT_MIR510	CCTGAGT_MIR510		41	0.40657017	1.0062244	0.503	0.8747653	1.0	7175	tags=46%, list=38%, signal=75%	
GSE37301_CD4_TCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN	GSE37301_CD4_TCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN		174	0.37735978	1.0062073	0.478	0.87479144	1.0	8114	tags=48%, list=43%, signal=83%	
GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_DN	GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_DN		171	0.38133475	1.0061922	0.469	0.87481713	1.0	5605	tags=32%, list=30%, signal=45%	
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING		96	0.38938838	1.0061896	0.487	0.8747686	1.0	8286	tags=51%, list=44%, signal=91%	
GSE33425_CD161_HIGH_VS_NEG_CD8_TCELL_UP	GSE33425_CD161_HIGH_VS_NEG_CD8_TCELL_UP		195	0.37641624	1.0061817	0.471	0.87474763	1.0	3655	tags=21%, list=19%, signal=26%	
GOMF_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		25	0.42673627	1.0061742	0.4984955	0.87472737	1.0	4886	tags=40%, list=26%, signal=54%	
DESCARTES_MAIN_FETAL_CCL19_CCL21_POSITIVE_CELLS	DESCARTES_MAIN_FETAL_CCL19_CCL21_POSITIVE_CELLS		178	0.37901828	1.0061699	0.489	0.8746898	1.0	6460	tags=39%, list=34%, signal=58%	
GOBP_ANOIKIS	GOBP_ANOIKIS		33	0.42070892	1.0061684	0.495	0.87463653	1.0	2156	tags=21%, list=11%, signal=24%	
P53_02	P53_02		245	0.3757813	1.0061673	0.473	0.8745807	1.0	6531	tags=38%, list=35%, signal=57%	
HP_RETINAL_ATROPHY	HP_RETINAL_ATROPHY		93	0.39070505	1.0060943	0.491	0.874935	1.0	5255	tags=30%, list=28%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		48	0.40652832	1.0060917	0.495	0.87488854	1.0	5463	tags=29%, list=29%, signal=41%	
MODULE_464	MODULE_464		14	0.45639548	1.0060766	0.49590164	0.87490916	1.0	3507	tags=29%, list=19%, signal=35%	
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP	CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP		362	0.37262368	1.0060626	0.466	0.8749229	1.0	7187	tags=41%, list=38%, signal=65%	
GOBP_PEPTIDYL_ARGININE_METHYLATION	GOBP_PEPTIDYL_ARGININE_METHYLATION		15	0.4474336	1.0060235	0.47565922	0.87508017	1.0	8368	tags=67%, list=44%, signal=120%	
GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_UP	GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_UP		184	0.3776824	1.005989	0.494	0.875209	1.0	7950	tags=47%, list=42%, signal=81%	
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN	GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN		187	0.3795925	1.0059869	0.473	0.8751587	1.0	6776	tags=39%, list=36%, signal=60%	
MIR6730_5P	MIR6730_5P		126	0.38603482	1.0059469	0.471	0.8753281	1.0	7189	tags=41%, list=38%, signal=66%	
AR_01	AR_01		149	0.3815993	1.0059468	0.488	0.8752667	1.0	8302	tags=50%, list=44%, signal=88%	
MODULE_533	MODULE_533		43	0.40788704	1.0059444	0.47	0.8752179	1.0	6280	tags=37%, list=33%, signal=56%	
GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION		33	0.41180292	1.0059346	0.493	0.8752099	1.0	7839	tags=58%, list=42%, signal=98%	
GOBP_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	GOBP_REGULATION_OF_NEUROTRANSMITTER_UPTAKE		16	0.44426164	1.0059137	0.48686868	0.87527007	1.0	5603	tags=50%, list=30%, signal=71%	
MIR6792_3P	MIR6792_3P		124	0.38636988	1.0059041	0.49	0.8752638	1.0	8222	tags=52%, list=44%, signal=91%	
GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP	GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP		193	0.37753525	1.0058993	0.482	0.8752283	1.0	6539	tags=35%, list=35%, signal=53%	
GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP	GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP		190	0.37899965	1.005896	0.461	0.87518656	1.0	8157	tags=47%, list=43%, signal=83%	
HP_PROMINENT_SUPRAORBITAL_RIDGES	HP_PROMINENT_SUPRAORBITAL_RIDGES		38	0.41480348	1.0058465	0.497	0.8754004	1.0	5909	tags=37%, list=31%, signal=54%	
HP_ABNORMAL_RENAL_MEDULLA_MORPHOLOGY	HP_ABNORMAL_RENAL_MEDULLA_MORPHOLOGY		49	0.40411288	1.0058296	0.493	0.87543833	1.0	4342	tags=20%, list=23%, signal=26%	
BILD_E2F3_ONCOGENIC_SIGNATURE	BILD_E2F3_ONCOGENIC_SIGNATURE		232	0.37474152	1.0058255	0.471	0.87539876	1.0	7172	tags=42%, list=38%, signal=67%	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY	GOBP_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY		15	0.44762337	1.0057995	0.48820513	0.8754839	1.0	6494	tags=47%, list=34%, signal=71%	
REACTOME_SIGNALING_BY_PDGF	REACTOME_SIGNALING_BY_PDGF		58	0.40089628	1.0057864	0.467	0.8754929	1.0	7340	tags=43%, list=39%, signal=70%	
GOMF_CERAMIDE_BINDING	GOMF_CERAMIDE_BINDING		17	0.4469385	1.0057466	0.4883721	0.8756583	1.0	6602	tags=41%, list=35%, signal=63%	
HELLER_HDAC_TARGETS_DN	HELLER_HDAC_TARGETS_DN		284	0.37356478	1.0056835	0.47	0.87595916	1.0	6658	tags=39%, list=35%, signal=60%	
GOCC_NEURON_SPINE	GOCC_NEURON_SPINE		176	0.3796606	1.0056338	0.475	0.8761845	1.0	6824	tags=38%, list=36%, signal=58%	
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_AMINO_ACYL_GROUPS	GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_AMINO_ACYL_GROUPS		17	0.44603664	1.0056125	0.4868421	0.8762459	1.0	2548	tags=24%, list=14%, signal=27%	
GOBP_CELLULAR_RESPONSE_TO_COPPER_ION	GOBP_CELLULAR_RESPONSE_TO_COPPER_ION		27	0.42826918	1.0056003	0.498998	0.8762514	1.0	5586	tags=37%, list=30%, signal=53%	
ETS_Q4	ETS_Q4		247	0.3760421	1.0055926	0.48	0.8762317	1.0	5272	tags=31%, list=28%, signal=42%	
GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION	GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION		37	0.41259414	1.0055834	0.503	0.87622225	1.0	6811	tags=41%, list=36%, signal=63%	
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION		124	0.3862432	1.0055537	0.485	0.8763279	1.0	7580	tags=44%, list=40%, signal=72%	
HP_MONOCHROMACY	HP_MONOCHROMACY		11	0.475199	1.0055355	0.49159664	0.87637454	1.0	5255	tags=36%, list=28%, signal=50%	
GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS	GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS		15	0.444224	1.0055255	0.5096643	0.8763722	1.0	9113	tags=67%, list=48%, signal=129%	
MIR6733_5P	MIR6733_5P		268	0.37399095	1.00552	0.473	0.8763416	1.0	5243	tags=32%, list=28%, signal=43%	
GOBP_RESPONSE_TO_CORTICOSTERONE	GOBP_RESPONSE_TO_CORTICOSTERONE		20	0.43777874	1.0055187	0.485309	0.87628746	1.0	5909	tags=35%, list=31%, signal=51%	
MIR4799_5P	MIR4799_5P		399	0.37194204	1.0055093	0.469	0.8762749	1.0	5985	tags=34%, list=32%, signal=48%	
GSE29949_MICROGLIA_BRAIN_VS_CD8_POS_DC_SPLEEN_UP	GSE29949_MICROGLIA_BRAIN_VS_CD8_POS_DC_SPLEEN_UP		194	0.3773841	1.0054964	0.507	0.8762861	1.0	8221	tags=49%, list=44%, signal=87%	
GOBP_SLEEP	GOBP_SLEEP		31	0.41755444	1.005494	0.484	0.87623674	1.0	6705	tags=42%, list=36%, signal=65%	
HP_FLAT_OCCIPUT	HP_FLAT_OCCIPUT		50	0.40253356	1.005484	0.487	0.87623096	1.0	9464	tags=68%, list=50%, signal=136%	
GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_UP	GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_UP		168	0.3810821	1.0054812	0.485	0.876185	1.0	6010	tags=37%, list=32%, signal=54%	
GOBP_CELLULAR_HYPEROSMOTIC_RESPONSE	GOBP_CELLULAR_HYPEROSMOTIC_RESPONSE		14	0.45697308	1.0054467	0.4923077	0.8763188	1.0	8599	tags=71%, list=46%, signal=131%	
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_UP	GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_UP		192	0.37782276	1.0054351	0.488	0.8763239	1.0	8535	tags=48%, list=45%, signal=87%	
WP_INSULIN_SIGNALING	WP_INSULIN_SIGNALING		160	0.38228104	1.005434	0.483	0.8762688	1.0	7705	tags=48%, list=41%, signal=80%	
GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_UP	GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_UP		195	0.37796164	1.0054295	0.474	0.87623084	1.0	6458	tags=36%, list=34%, signal=55%	
HP_ABNORMAL_ST_SEGMENT	HP_ABNORMAL_ST_SEGMENT		35	0.41662118	1.0054109	0.488	0.8762766	1.0	8227	tags=60%, list=44%, signal=106%	
GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_DC_UP	GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_DC_UP		197	0.3788608	1.005401	0.471	0.87626886	1.0	7347	tags=42%, list=39%, signal=68%	
CHR7Q35	CHR7Q35		23	0.42893127	1.0053846	0.48597196	0.8763005	1.0	6330	tags=39%, list=34%, signal=59%	
GOBP_RESPONSE_TO_PEPTIDE	GOBP_RESPONSE_TO_PEPTIDE		497	0.37031052	1.0053773	0.457	0.87628007	1.0	6748	tags=36%, list=36%, signal=55%	
GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_UP	GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_UP		181	0.3770524	1.0053505	0.474	0.87637204	1.0	5237	tags=30%, list=28%, signal=42%	
SASSON_RESPONSE_TO_GONADOTROPHINS_DN	SASSON_RESPONSE_TO_GONADOTROPHINS_DN		85	0.39011768	1.0053091	0.478	0.8765443	1.0	5960	tags=33%, list=32%, signal=48%	
GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN		195	0.37548828	1.0052688	0.492	0.87671155	1.0	6257	tags=35%, list=33%, signal=52%	
GOBP_TRABECULA_MORPHOGENESIS	GOBP_TRABECULA_MORPHOGENESIS		43	0.40731212	1.0052509	0.498	0.87675244	1.0	7106	tags=49%, list=38%, signal=78%	
GSE33425_CD161_HIGH_VS_INT_CD8_TCELL_UP	GSE33425_CD161_HIGH_VS_INT_CD8_TCELL_UP		194	0.37686762	1.0052497	0.473	0.8766975	1.0	8278	tags=46%, list=44%, signal=82%	
GOBP_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS		17	0.4454474	1.0052115	0.49493927	0.876851	1.0	7739	tags=59%, list=41%, signal=100%	
HP_ABNORMALITY_OF_THE_CALCANEUS	HP_ABNORMALITY_OF_THE_CALCANEUS		27	0.42288163	1.0051792	0.48096192	0.8769723	1.0	7579	tags=52%, list=40%, signal=87%	
GOBP_CEREBELLAR_GRANULAR_LAYER_DEVELOPMENT	GOBP_CEREBELLAR_GRANULAR_LAYER_DEVELOPMENT		12	0.46424603	1.005139	0.5010267	0.87714183	1.0	7443	tags=58%, list=39%, signal=96%	
MIR103A_2_5P	MIR103A_2_5P		148	0.3803606	1.0051386	0.464	0.87708193	1.0	5649	tags=32%, list=30%, signal=45%	
GOBP_MACROPINOCYTOSIS	GOBP_MACROPINOCYTOSIS		10	0.47503933	1.0051091	0.4771033	0.87718076	1.0	4783	tags=30%, list=25%, signal=40%	
HP_ABNORMAL_LABIA_MORPHOLOGY	HP_ABNORMAL_LABIA_MORPHOLOGY		78	0.3929526	1.0050427	0.485	0.87748986	1.0	8547	tags=54%, list=45%, signal=98%	
GSE3982_DC_VS_BASOPHIL_UP	GSE3982_DC_VS_BASOPHIL_UP		191	0.3773143	1.0050411	0.485	0.8774377	1.0	6846	tags=40%, list=36%, signal=62%	
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_UP	RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_UP		188	0.37831464	1.0050172	0.48	0.8775117	1.0	7032	tags=38%, list=37%, signal=60%	
GOBP_NEGATIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS	GOBP_NEGATIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS		11	0.47064924	1.004983	0.49481326	0.87764204	1.0	5670	tags=45%, list=30%, signal=65%	
GOBP_PROTEIN_K11_LINKED_DEUBIQUITINATION	GOBP_PROTEIN_K11_LINKED_DEUBIQUITINATION		10	0.48260227	1.0049477	0.49367088	0.8777906	1.0	2793	tags=20%, list=15%, signal=23%	
GSE27786_CD8_TCELL_VS_MONO_MAC_DN	GSE27786_CD8_TCELL_VS_MONO_MAC_DN		192	0.37900028	1.0049213	0.468	0.87787694	1.0	5190	tags=29%, list=28%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION		76	0.39219254	1.0049107	0.49	0.8778752	1.0	5965	tags=36%, list=32%, signal=52%	
GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_DC_UP	GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_DC_UP		194	0.37775877	1.0048877	0.491	0.87794274	1.0	7493	tags=46%, list=40%, signal=75%	
GOBP_NEGATIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY		60	0.39857915	1.0048742	0.497	0.877959	1.0	7089	tags=40%, list=38%, signal=64%	
GOBP_CELLULAR_RESPONSE_TO_CAFFEINE	GOBP_CELLULAR_RESPONSE_TO_CAFFEINE		10	0.48008883	1.0048541	0.4831579	0.87800795	1.0	6193	tags=40%, list=33%, signal=60%	
JIANG_VHL_TARGETS	JIANG_VHL_TARGETS		79	0.3924362	1.0048466	0.494	0.8779884	1.0	9962	tags=73%, list=53%, signal=155%	
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_DN	GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_DN		195	0.37512138	1.0048009	0.477	0.8781843	1.0	6172	tags=34%, list=33%, signal=50%	
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION		203	0.3787584	1.0048009	0.473	0.87812227	1.0	5735	tags=33%, list=30%, signal=47%	
CHR16P12	CHR16P12		83	0.3919379	1.0047926	0.488	0.8781049	1.0	7613	tags=43%, list=40%, signal=72%	
CHEOK_RESPONSE_TO_MERCAPTOPURINE_DN	CHEOK_RESPONSE_TO_MERCAPTOPURINE_DN		20	0.43415684	1.0047609	0.4808853	0.87822396	1.0	4044	tags=25%, list=21%, signal=32%	
MIR1226_5P	MIR1226_5P		50	0.40685517	1.0047598	0.496	0.87816733	1.0	5089	tags=34%, list=27%, signal=46%	
MIR1295B_5P	MIR1295B_5P		72	0.39521214	1.0047356	0.479	0.87824684	1.0	6762	tags=39%, list=36%, signal=60%	
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE		11	0.47308573	1.0047203	0.5072165	0.8782671	1.0	4969	tags=45%, list=26%, signal=62%	
GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_DN	GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_DN		197	0.37570488	1.0047104	0.48	0.8782632	1.0	6617	tags=39%, list=35%, signal=60%	
MIR3935	MIR3935		77	0.396688	1.0046993	0.483	0.8782643	1.0	4921	tags=27%, list=26%, signal=37%	
GOBP_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_ASSEMBLY	GOBP_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_ASSEMBLY		10	0.4826992	1.0046666	0.49307775	0.8783905	1.0	4991	tags=40%, list=26%, signal=54%	
WP_GDNFRET_SIGNALLING_AXIS	WP_GDNFRET_SIGNALLING_AXIS		23	0.43345398	1.0046537	0.4969819	0.87840176	1.0	4466	tags=30%, list=24%, signal=40%	
AGGGCCA_MIR328	AGGGCCA_MIR328		76	0.39337543	1.0046171	0.495	0.87855357	1.0	6253	tags=36%, list=33%, signal=53%	
GSE32423_IL7_VS_IL4_MEMORY_CD8_TCELL_UP	GSE32423_IL7_VS_IL4_MEMORY_CD8_TCELL_UP		196	0.3790293	1.0045778	0.477	0.87871444	1.0	7657	tags=45%, list=41%, signal=76%	
FOXD3_TARGET_GENES	FOXD3_TARGET_GENES		30	0.41508958	1.0045533	0.4984985	0.87878674	1.0	4458	tags=30%, list=24%, signal=39%	
GSE5503_MLN_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	GSE5503_MLN_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN		193	0.37802202	1.0045301	0.479	0.8788533	1.0	8336	tags=51%, list=44%, signal=91%	
MIR4468	MIR4468		116	0.38621363	1.0044901	0.475	0.87901956	1.0	5690	tags=32%, list=30%, signal=45%	
GSE29615_CTRL_VS_DAY3_LAIV_IFLU_VACCINE_PBMC_DN	GSE29615_CTRL_VS_DAY3_LAIV_IFLU_VACCINE_PBMC_DN		165	0.37901118	1.004466	0.479	0.8790918	1.0	7220	tags=41%, list=38%, signal=65%	
LOPEZ_EPITHELIOID_MESOTHELIOMA	LOPEZ_EPITHELIOID_MESOTHELIOMA		17	0.44081113	1.0044302	0.5040486	0.8792237	1.0	4580	tags=24%, list=24%, signal=31%	
MIR6878_5P	MIR6878_5P		213	0.37506005	1.0043839	0.471	0.8794251	1.0	6204	tags=34%, list=33%, signal=50%	
MIR5196_5P	MIR5196_5P		281	0.37442058	1.0043582	0.476	0.87950516	1.0	7280	tags=43%, list=39%, signal=68%	
GSE7460_WT_VS_FOXP3_HET_ACT_WITH_TGFB_TCONV_DN	GSE7460_WT_VS_FOXP3_HET_ACT_WITH_TGFB_TCONV_DN		189	0.37777293	1.0043477	0.484	0.87950176	1.0	8017	tags=50%, list=42%, signal=86%	
MIR4676_5P	MIR4676_5P		53	0.40419254	1.0043393	0.476	0.87948644	1.0	4467	tags=34%, list=24%, signal=44%	
GSE10240_IL22_VS_IL22_AND_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	GSE10240_IL22_VS_IL22_AND_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP		190	0.3781079	1.0043372	0.478	0.8794371	1.0	5884	tags=34%, list=31%, signal=49%	
GOBP_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY		45	0.40253684	1.0043234	0.491	0.8794548	1.0	6794	tags=38%, list=36%, signal=59%	
GOBP_REGULATION_OF_BODY_FLUID_LEVELS	GOBP_REGULATION_OF_BODY_FLUID_LEVELS		483	0.36787584	1.0043015	0.469	0.8795181	1.0	6340	tags=35%, list=34%, signal=52%	
GOMF_ANDROGEN_RECEPTOR_BINDING	GOMF_ANDROGEN_RECEPTOR_BINDING		28	0.4190804	1.0042647	0.4974975	0.8796643	1.0	3338	tags=21%, list=18%, signal=26%	
MIR548AU_3P	MIR548AU_3P		165	0.38136205	1.0042541	0.477	0.8796644	1.0	5496	tags=32%, list=29%, signal=45%	
