tss_id	gene_name	gene_count	chr	peak_start	peak_end	peak_score	strand	tss_start	tss_end	median_cpm	cpm_rank	cpm_max	canonical_rank
hg_164382.1	PER1	1	17	8152429	8152440	5003	-	8152434	8152435	0.395899327535238	3	6.6044823171909	3
hg_164368.1	PER1	1	17	8146733	8146761	1100	-	8146739	8146740	0	4	6.6044823171909	7
hg_164369.1	PER1	1	17	8147261	8147272	468	-	8147266	8147267	0	5	6.6044823171909	13
hg_164370.1	PER1	1	17	8147364	8147371	78	-	8147367	8147368	0	6	6.6044823171909	16
hg_164371.1	PER1	1	17	8147537	8147565	1335	-	8147559	8147560	0	7	6.6044823171909	6
hg_164372.1	PER1	1	17	8148081	8148109	836	-	8148100	8148101	0	8	6.6044823171909	10
hg_164373.1	PER1	1	17	8148735	8148752	528	-	8148740	8148741	0	9	6.6044823171909	12
hg_164375.1	PER1	1	17	8150294	8150306	781	-	8150299	8150300	0	10	6.6044823171909	11
hg_164376.1	PER1	1	17	8150588	8150593	85	-	8150590	8150591	0	11	6.6044823171909	15
hg_164377.1	PER1	1	17	8150629	8150640	897	-	8150634	8150635	0	12	6.6044823171909	9
hg_164378.1	PER1	1	17	8151170	8151187	1409	-	8151175	8151176	0	13	6.6044823171909	5
hg_164379.1	PER1	1	17	8151845	8151878	212	-	8151845	8151846	0	14	6.6044823171909	14
hg_164380.1	PER1	1	17	8152360	8152369	1815	-	8152364	8152365	0	15	6.6044823171909	4
hg_226543.1	PER1	1	17	8146691	8146709	1036	-	8146702	8146703	0	16	6.6044823171909	8
hg_75902.1	PERP	1	6	138107443	138107462	504625	-	138107449	138107450	51.9317167625117	1	51.9317167625117	2
hg_75901.1	PERP	1	6	138107412	138107426	773741	-	138107418	138107419	36.477348894273	2	51.9317167625117	1
hg_75903.1	PERP	1	6	138107476	138107487	26485	-	138107481	138107482	3.76780583769687	3	51.9317167625117	3
hg_75900.1	PERP	1	6	138107187	138107200	2983	-	138107193	138107194	0.345762198705017	4	51.9317167625117	4
hg_75904.1	PERP	1	6	138107672	138107697	1728	-	138107679	138107680	0.176206299516173	5	51.9317167625117	6
hg_75899.1	PERP	1	6	138107157	138107181	2438	-	138107175	138107176	0.105156407537443	6	51.9317167625117	5
hg_75898.1	PERP	1	6	138107146	138107155	421	-	138107149	138107150	0	7	51.9317167625117	9
hg_75905.1	PERP	1	6	138107704	138107717	1079	-	138107709	138107710	0	8	51.9317167625117	7
hg_75906.1	PERP	1	6	138107801	138107816	754	-	138107806	138107807	0	9	51.9317167625117	8
hg_75907.1	PERP	1	6	138107838	138107848	188	-	138107843	138107844	0	10	51.9317167625117	10
hg_45745.1	PEX5L	1	3	180037018	180037084	16181	-	180037043	180037044	1.34442709076635	1	1.34442709076635	2
hg_45743.1	PEX5L	1	3	180036945	180036985	11891	-	180036962	180036963	0.469227830591765	2	1.34442709076635	4
hg_45742.1	PEX5L	1	3	180036918	180036944	12867	-	180036935	180036936	0.395972447822867	3	1.34442709076635	3
hg_45744.1	PEX5L	1	3	180037001	180037016	1575	-	180037008	180037009	0.309760666200232	4	1.34442709076635	6
hg_45740.1	PEX5L	1	3	180036768	180036789	1571	-	180036775	180036776	0.0880665896142719	5	1.34442709076635	7
hg_45741.1	PEX5L	1	3	180036889	180036913	3963	-	180036906	180036907	0.0880665896142719	6	1.34442709076635	5
hg_45736.1	PEX5L	1	3	179974071	179974074	325	-	179974072	179974073	0	7	1.34442709076635	9
hg_45737.1	PEX5L	1	3	179974194	179974231	30294	-	179974214	179974215	0	8	1.34442709076635	1
hg_45738.1	PEX5L	1	3	179974254	179974265	992	-	179974259	179974260	0	9	1.34442709076635	8
hg_45739.1	PEX5L	1	3	180036644	180036647	191	-	180036645	180036646	0	10	1.34442709076635	10
hg_52542.1	PF4	1	4	73981965	73982013	6151	-	73981980	73981981	3.45762198705017	1	3.45762198705017	2
hg_52544.1	PF4	1	4	73982083	73982111	1571	-	73982093	73982094	0.345762198705017	2	3.45762198705017	3
hg_52543.1	PF4	1	4	73982014	73982034	66362	-	73982026	73982027	0.322717065053969	3	3.45762198705017	1
hg_52540.1	PF4	1	4	73981756	73981765	177	-	73981762	73981763	0	4	3.45762198705017	5
hg_52541.1	PF4	1	4	73981957	73981961	198	-	73981960	73981961	0	5	3.45762198705017	4
hg_106432.1	PGAM1	1	10	97426162	97426199	141326	+	97426190	97426191	98.3266648268915	1	98.3266648268915	2
hg_106433.1	PGAM1	1	10	97426204	97426230	121545	+	97426223	97426224	61.776199155061	2	98.3266648268915	3
hg_106434.1	PGAM1	1	10	97426236	97426257	156625	+	97426254	97426255	39.7923605494536	3	98.3266648268915	1
hg_106436.1	PGAM1	1	10	97427811	97427834	3201	+	97427821	97427822	3.0761928834258	4	98.3266648268915	4
hg_106435.1	PGAM1	1	10	97427733	97427750	1703	+	97427738	97427739	2.52686637813705	5	98.3266648268915	5
hg_112740.1	PGAP2	1	11	3808533	3808602	61163	+	3808559	3808560	24.0502965563025	1	24.0502965563025	2
hg_112738.1	PGAP2	1	11	3797891	3797944	71157	+	3797915	3797916	4.15907689056418	2	24.0502965563025	1
hg_112739.1	PGAP2	1	11	3798050	3798059	797	+	3798054	3798055	0	3	24.0502965563025	4
hg_112741.1	PGAP2	1	11	3816188	3816224	1671	+	3816205	3816206	0	4	24.0502965563025	3
hg_112742.1	PGAP2	1	11	3816852	3816893	363	+	3816860	3816861	0	5	24.0502965563025	5
hg_174648.1	PGPEP1	1	19	18340629	18340646	57311	+	18340639	18340640	10.9939409837524	1	10.9939409837524	2
hg_174647.1	PGPEP1	1	19	18340581	18340617	81907	+	18340597	18340598	5.04071414231462	2	10.9939409837524	1
hg_65895.1	PHACTR1	1	6	12749596	12749648	6181	+	12749614	12749615	5.09316043763752	1	5.09316043763752	7
hg_65892.1	PHACTR1	1	6	12749425	12749467	9892	+	12749434	12749435	2.52220221472596	2	5.09316043763752	3
hg_65894.1	PHACTR1	1	6	12749487	12749505	3140	+	12749499	12749500	0.43375566803166	3	5.09316043763752	10
hg_65880.1	PHACTR1	1	6	12716516	12716528	272	+	12716521	12716522	0	4	5.09316043763752	23
hg_65881.1	PHACTR1	1	6	12716654	12716660	689	+	12716654	12716655	0	5	5.09316043763752	17
hg_65882.1	PHACTR1	1	6	12716717	12716728	1180	+	12716722	12716723	0	6	5.09316043763752	15
hg_65883.1	PHACTR1	1	6	12716760	12716773	15685	+	12716766	12716767	0	7	5.09316043763752	2
hg_65884.1	PHACTR1	1	6	12716799	12716825	6775	+	12716813	12716814	0	8	5.09316043763752	6
hg_65885.1	PHACTR1	1	6	12717569	12717585	4050	+	12717574	12717575	0	9	5.09316043763752	9
hg_65886.1	PHACTR1	1	6	12717587	12717619	8655	+	12717609	12717610	0	10	5.09316043763752	4
hg_65887.1	PHACTR1	1	6	12717651	12717658	265	+	12717652	12717653	0	11	5.09316043763752	24
hg_65888.1	PHACTR1	1	6	12717660	12717671	492	+	12717665	12717666	0	12	5.09316043763752	20
hg_65889.1	PHACTR1	1	6	12718194	12718214	482	+	12718208	12718209	0	13	5.09316043763752	21
hg_65890.1	PHACTR1	1	6	12718265	12718317	1449	+	12718298	12718299	0	14	5.09316043763752	13
hg_65891.1	PHACTR1	1	6	12718322	12718331	217	+	12718327	12718328	0	15	5.09316043763752	25
hg_65893.1	PHACTR1	1	6	12749469	12749485	1601	+	12749476	12749477	0	16	5.09316043763752	12
hg_65902.1	PHACTR1	1	6	12957144	12957163	278	+	12957154	12957155	0	17	5.09316043763752	22
hg_65903.1	PHACTR1	1	6	12957185	12957214	498	+	12957196	12957197	0	18	5.09316043763752	19
hg_65904.1	PHACTR1	1	6	12957274	12957285	529	+	12957279	12957280	0	19	5.09316043763752	18
hg_65905.1	PHACTR1	1	6	12957301	12957323	5656	+	12957308	12957309	0	20	5.09316043763752	8
hg_65906.1	PHACTR1	1	6	12957328	12957374	6897	+	12957360	12957361	0	21	5.09316043763752	5
hg_65907.1	PHACTR1	1	6	12957424	12957465	2098	+	12957436	12957437	0	22	5.09316043763752	11
hg_65908.1	PHACTR1	1	6	12957473	12957489	1136	+	12957482	12957483	0	23	5.09316043763752	16
hg_65909.1	PHACTR1	1	6	12957579	12957588	198	+	12957582	12957583	0	24	5.09316043763752	26
hg_65928.1	PHACTR1	1	6	13272259	13272310	1417	+	13272298	13272299	0	25	5.09316043763752	14
hg_65929.1	PHACTR1	1	6	13272709	13272733	135907	+	13272726	13272727	0	26	5.09316043763752	1
hg_124012.1	PHC1	1	12	8913823	8913874	4611	+	8913863	8913864	24.2224800003196	1	24.2224800003196	3
hg_124017.1	PHC1	1	12	8914527	8914563	3071	+	8914557	8914558	10.8990718902073	2	24.2224800003196	5
hg_225066.1	PHC1	1	12	8914575	8914607	3845	+	8914597	8914598	6.06397313133434	3	24.2224800003196	4
hg_124020.1	PHC1	1	12	8914970	8914995	1605	+	8914977	8914978	5.1273485303293	4	24.2224800003196	6
hg_124018.1	PHC1	1	12	8914742	8914756	557	+	8914746	8914747	4.52434374463376	5	24.2224800003196	9
hg_124015.1	PHC1	1	12	8914170	8914270	12677	+	8914251	8914252	4.500046628197	6	24.2224800003196	1
hg_124019.1	PHC1	1	12	8914931	8914946	1113	+	8914936	8914937	4.26574357586763	7	24.2224800003196	8
hg_124016.1	PHC1	1	12	8914463	8914513	9342	+	8914493	8914494	2.5756259223506	8	24.2224800003196	2
hg_124021.1	PHC1	1	12	8915004	8915018	424	+	8915013	8915014	1.41540410263255	9	24.2224800003196	10
hg_124014.1	PHC1	1	12	8913918	8913932	380	+	8913926	8913927	1.14224816498712	10	24.2224800003196	11
hg_124013.1	PHC1	1	12	8913876	8913886	278	+	8913881	8913882	1.04122884697483	11	24.2224800003196	12
hg_225067.1	PHC1	1	12	8914670	8914687	1173	+	8914675	8914676	0.427178387991961	12	24.2224800003196	7
hg_97433.1	PHF2	1	9	93576365	93576414	15444	+	93576386	93576387	1.56321308186889	1	1.56321308186889	3
hg_97434.1	PHF2	1	9	93576499	93576518	18512	+	93576510	93576511	0.562725414107232	2	1.56321308186889	2
hg_97436.1	PHF2	1	9	93576744	93576772	14867	+	93576765	93576766	0.478167152556357	3	1.56321308186889	4
hg_97432.1	PHF2	1	9	93576126	93576165	4950	+	93576137	93576138	0.416187122452587	4	1.56321308186889	5
hg_97435.1	PHF2	1	9	93576578	93576657	21903	+	93576626	93576627	0.372627273662066	5	1.56321308186889	1
hg_97438.1	PHF2	1	9	93675557	93675564	39	+	93675560	93675561	0	6	1.56321308186889	7
hg_97439.1	PHF2	1	9	93675590	93675598	41	+	93675593	93675594	0	7	1.56321308186889	6
hg_117035.1	PHLDB1	1	11	118621340	118621468	98960	+	118621387	118621388	14.57289302208	1	14.57289302208	2
hg_117040.1	PHLDB1	1	11	118634967	118635001	2361	+	118634989	118634990	2.43223280139318	2	14.57289302208	6
hg_117036.1	PHLDB1	1	11	118621474	118621504	11129	+	118621497	118621498	0.949000645637893	3	14.57289302208	4
hg_117041.1	PHLDB1	1	11	118635136	118635138	161	+	118635137	118635138	0.747125431474643	4	14.57289302208	13
hg_117033.1	PHLDB1	1	11	118615541	118615583	622	+	118615546	118615547	0.345762198705017	5	14.57289302208	10
hg_117024.1	PHLDB1	1	11	118607598	118607643	133144	+	118607614	118607615	0.345689078417388	6	14.57289302208	1
hg_117021.1	PHLDB1	1	11	118606429	118606441	265	+	118606435	118606436	0	7	14.57289302208	12
hg_117022.1	PHLDB1	1	11	118606447	118606459	302	+	118606456	118606457	0	8	14.57289302208	11
hg_117023.1	PHLDB1	1	11	118607579	118607595	16000	+	118607587	118607588	0	9	14.57289302208	3
hg_117032.1	PHLDB1	1	11	118610388	118610430	2030	+	118610407	118610408	0	10	14.57289302208	7
hg_117038.1	PHLDB1	1	11	118630045	118630048	838	+	118630047	118630048	0	11	14.57289302208	9
hg_117042.1	PHLDB1	1	11	118641984	118642021	1907	+	118642005	118642006	0	12	14.57289302208	8
hg_224959.1	PHLDB1	1	11	118627498	118627530	2806	+	118627511	118627512	0	13	14.57289302208	5
hg_170544.1	PHLPP1	1	18	62715335	62715395	11535	+	62715367	62715368	7.32649860986797	1	7.32649860986797	4
hg_170547.1	PHLPP1	1	18	62715526	62715553	26697	+	62715540	62715541	4.67572137250827	2	7.32649860986797	1
hg_170546.1	PHLPP1	1	18	62715470	62715519	14805	+	62715510	62715511	3.81360812335864	3	7.32649860986797	2
hg_170548.1	PHLPP1	1	18	62715562	62715581	13243	+	62715569	62715570	1.47711846983984	4	7.32649860986797	3
hg_170543.1	PHLPP1	1	18	62715317	62715330	2299	+	62715324	62715325	0.731953746669475	5	7.32649860986797	5
hg_170545.1	PHLPP1	1	18	62715455	62715468	1712	+	62715462	62715463	0.33280579985128	6	7.32649860986797	6
hg_170541.1	PHLPP1	1	18	62715238	62715243	282	+	62715240	62715241	0	7	7.32649860986797	12
hg_170542.1	PHLPP1	1	18	62715252	62715263	710	+	62715257	62715258	0	8	7.32649860986797	9
hg_170549.1	PHLPP1	1	18	62716223	62716235	345	+	62716230	62716231	0	9	7.32649860986797	10
hg_170550.1	PHLPP1	1	18	62716280	62716320	944	+	62716294	62716295	0	10	7.32649860986797	7
hg_170551.1	PHLPP1	1	18	62717023	62717034	299	+	62717028	62717029	0	11	7.32649860986797	11
hg_170558.1	PHLPP1	1	18	62832152	62832193	89	+	62832157	62832158	0	12	7.32649860986797	13
hg_227068.1	PHLPP1	1	18	62715608	62715617	770	+	62715612	62715613	0	13	7.32649860986797	8
hg_79225.1	PHTF2	1	7	77798749	77798815	53916	+	77798772	77798773	7.80053290265005	1	7.80053290265005	2
hg_79226.1	PHTF2	1	7	77798832	77798903	78605	+	77798877	77798878	5.63748558400142	2	7.80053290265005	1
hg_79227.1	PHTF2	1	7	77798910	77798925	6098	+	77798915	77798916	0.178411790306341	3	7.80053290265005	3
hg_79228.1	PHTF2	1	7	77798931	77798942	1924	+	77798936	77798937	0	4	7.80053290265005	5
hg_79229.1	PHTF2	1	7	77798965	77798976	2442	+	77798970	77798971	0	5	7.80053290265005	4
hg_79230.1	PHTF2	1	7	77840122	77840142	714	+	77840127	77840128	0	6	7.80053290265005	6
hg_117833.1	PIDD1	1	11	805224	805259	23962	-	805230	805231	3.73824537789692	1	3.73824537789692	2
hg_117832.1	PIDD1	1	11	805197	805221	15212	-	805208	805209	2.81289634801006	2	3.73824537789692	4
hg_117835.1	PIDD1	1	11	809509	809554	27243	-	809528	809529	2.53460157724611	3	3.73824537789692	1
hg_117834.1	PIDD1	1	11	809493	809508	15626	-	809500	809501	1.51129786551109	4	3.73824537789692	3
hg_15460.1	PIGM	1	1	160031835	160031898	23572	-	160031862	160031863	3.56359567247478	1	3.56359567247478	2
hg_15461.1	PIGM	1	1	160031947	160032000	33752	-	160031969	160031970	1.16166730021628	2	3.56359567247478	1
hg_15457.1	PIGM	1	1	160031526	160031533	98	-	160031529	160031530	0	3	3.56359567247478	4
hg_15458.1	PIGM	1	1	160031549	160031556	65	-	160031552	160031553	0	4	3.56359567247478	5
hg_15459.1	PIGM	1	1	160031778	160031785	260	-	160031779	160031780	0	5	3.56359567247478	3
hg_67606.1	PIM1	1	6	37170133	37170160	106463	+	37170151	37170152	31.3076495163952	1	31.3076495163952	2
hg_67607.1	PIM1	1	6	37170163	37170228	202624	+	37170177	37170178	27.6343742950921	2	31.3076495163952	1
hg_67608.1	PIM1	1	6	37170247	37170258	3627	+	37170252	37170253	0.691378156834777	3	31.3076495163952	4
hg_67613.1	PIM1	1	6	37172907	37172911	769	+	37172909	37172910	0.169555899188845	4	31.3076495163952	8
hg_67609.1	PIM1	1	6	37170275	37170286	3123	+	37170280	37170281	0	5	31.3076495163952	5
hg_67610.1	PIM1	1	6	37172439	37172492	9698	+	37172447	37172448	0	6	31.3076495163952	3
hg_67611.1	PIM1	1	6	37172518	37172534	2554	+	37172524	37172525	0	7	31.3076495163952	6
hg_67612.1	PIM1	1	6	37172546	37172559	850	+	37172549	37172550	0	8	31.3076495163952	7
hg_165562.1	PIP4K2B	1	17	38799902	38799970	64962	-	38799928	38799929	12.621396400243	1	12.621396400243	2
hg_165561.1	PIP4K2B	1	17	38799410	38799599	65584	-	38799547	38799548	4.97090029527025	2	12.621396400243	1
hg_160081.1	PIPOX	1	17	29043004	29043033	4539	+	29043012	29043013	20.0730184674837	1	20.0730184674837	2
hg_160084.1	PIPOX	1	17	29043147	29043207	15566	+	29043187	29043188	1.04140657793081	2	20.0730184674837	1
hg_160080.1	PIPOX	1	17	29042985	29042992	382	+	29042988	29042989	0.66986408876655	3	20.0730184674837	6
hg_160083.1	PIPOX	1	17	29043124	29043146	2188	+	29043140	29043141	0.536812616399757	4	20.0730184674837	3
hg_226605.1	PIPOX	1	17	29043280	29043313	352	+	29043291	29043292	0.386519114591059	5	20.0730184674837	7
hg_160085.1	PIPOX	1	17	29043214	29043225	720	+	29043219	29043220	0.0880665896142719	6	20.0730184674837	4
hg_160082.1	PIPOX	1	17	29043106	29043115	222	+	29043110	29043111	0	7	20.0730184674837	8
hg_160086.1	PIPOX	1	17	29046714	29046725	442	+	29046719	29046720	0	8	20.0730184674837	5
hg_62905.1	PJA2	1	5	109409950	109409985	87645	-	109409973	109409974	6.35493225097079	1	6.35493225097079	2
hg_62903.1	PJA2	1	5	109409902	109409930	154391	-	109409916	109409917	3.18896453397741	2	6.35493225097079	1
hg_62906.1	PJA2	1	5	109409988	109410011	28232	-	109410003	109410004	2.59654169045129	3	6.35493225097079	3
hg_62902.1	PJA2	1	5	109409877	109409885	9605	-	109409877	109409878	0.690069526923117	4	6.35493225097079	4
hg_62904.1	PJA2	1	5	109409943	109409949	5718	-	109409946	109409947	0.16132197238317	5	6.35493225097079	5
hg_62899.1	PJA2	1	5	109409276	109409290	1680	-	109409284	109409285	0	6	6.35493225097079	8
hg_62900.1	PJA2	1	5	109409292	109409322	4822	-	109409315	109409316	0	7	6.35493225097079	6
hg_62901.1	PJA2	1	5	109409814	109409818	4631	-	109409815	109409816	0	8	6.35493225097079	7
hg_194128.1	PLA2G6	1	22	38181724	38181759	11272	-	38181745	38181746	2.59070303091522	1	2.59070303091522	2
hg_194129.1	PLA2G6	1	22	38181775	38181851	32107	-	38181829	38181830	1.10205060181997	2	2.59070303091522	1
hg_194120.1	PLA2G6	1	22	38112576	38112592	167	-	38112588	38112589	0	3	2.59070303091522	11
hg_194121.1	PLA2G6	1	22	38112596	38112604	113	-	38112601	38112602	0	4	2.59070303091522	12
hg_194122.1	PLA2G6	1	22	38143178	38143217	262	-	38143180	38143181	0	5	2.59070303091522	7
hg_194123.1	PLA2G6	1	22	38143255	38143290	243	-	38143257	38143258	0	6	2.59070303091522	8
hg_194124.1	PLA2G6	1	22	38143365	38143388	607	-	38143372	38143373	0	7	2.59070303091522	3
hg_194125.1	PLA2G6	1	22	38143423	38143435	204	-	38143427	38143428	0	8	2.59070303091522	9
hg_194126.1	PLA2G6	1	22	38143445	38143457	375	-	38143451	38143452	0	9	2.59070303091522	6
hg_194127.1	PLA2G6	1	22	38143480	38143499	427	-	38143493	38143494	0	10	2.59070303091522	4
hg_194130.1	PLA2G6	1	22	38192083	38192103	426	-	38192097	38192098	0	11	2.59070303091522	5
hg_194131.1	PLA2G6	1	22	38192105	38192114	170	-	38192109	38192110	0	12	2.59070303091522	10
hg_105845.1	PLAC9	1	10	80132659	80132691	24570	+	80132674	80132675	1.352900266794	1	1.352900266794	2
hg_105846.1	PLAC9	1	10	80132722	80132737	46792	+	80132729	80132730	0.677457529870299	2	1.352900266794	1
hg_105844.1	PLAC9	1	10	80131660	80131677	739	+	80131674	80131675	0	3	1.352900266794	3
hg_181327.1	PLAUR	1	19	43668258	43668307	3793	-	43668278	43668279	1.47083037973032	1	1.47083037973032	5
hg_181330.1	PLAUR	1	19	43670158	43670177	577068	-	43670168	43670169	1.41802136245587	2	1.47083037973032	1
hg_181331.1	PLAUR	1	19	43670178	43670203	85769	-	43670196	43670197	0.786022026488748	3	1.47083037973032	2
hg_181328.1	PLAUR	1	19	43668315	43668327	1039	-	43668321	43668322	0.163249900662435	4	1.47083037973032	9
hg_181316.1	PLAUR	1	19	43652269	43652289	747	-	43652283	43652284	0	5	1.47083037973032	11
hg_181317.1	PLAUR	1	19	43652309	43652322	1798	-	43652315	43652316	0	6	1.47083037973032	8
hg_181319.1	PLAUR	1	19	43656540	43656570	2775	-	43656547	43656548	0	7	1.47083037973032	6
hg_181320.1	PLAUR	1	19	43656625	43656642	2258	-	43656631	43656632	0	8	1.47083037973032	7
hg_181326.1	PLAUR	1	19	43667665	43667687	1006	-	43667680	43667681	0	9	1.47083037973032	10
hg_181329.1	PLAUR	1	19	43670136	43670147	23070	-	43670141	43670142	0	10	1.47083037973032	3
hg_181332.1	PLAUR	1	19	43670220	43670254	8058	-	43670226	43670227	0	11	1.47083037973032	4
hg_183442.1	PLCB4	1	20	9068495	9068542	9940	+	9068529	9068530	3.11185978834516	1	3.11185978834516	5
hg_183445.1	PLCB4	1	20	9068656	9068740	39999	+	9068679	9068680	2.1763533216357	2	3.11185978834516	1
hg_183444.1	PLCB4	1	20	9068568	9068590	6695	+	9068573	9068574	0.853892062624753	3	3.11185978834516	7
hg_183443.1	PLCB4	1	20	9068546	9068561	2596	+	9068552	9068553	0.434607303765836	4	3.11185978834516	9
hg_183446.1	PLCB4	1	20	9069035	9069063	21720	+	9069042	9069043	0	5	3.11185978834516	3
hg_183447.1	PLCB4	1	20	9069076	9069094	30989	+	9069086	9069087	0	6	3.11185978834516	2
hg_183448.1	PLCB4	1	20	9069095	9069118	13282	+	9069102	9069103	0	7	3.11185978834516	4
hg_183449.1	PLCB4	1	20	9069119	9069130	2769	+	9069124	9069125	0	8	3.11185978834516	8
hg_183450.1	PLCB4	1	20	9069135	9069160	9362	+	9069142	9069143	0	9	3.11185978834516	6
hg_183456.1	PLCB4	1	20	9166322	9166352	973	+	9166337	9166338	0	10	3.11185978834516	11
hg_183457.1	PLCB4	1	20	9166375	9166388	273	+	9166381	9166382	0	11	3.11185978834516	14
hg_183458.1	PLCB4	1	20	9166412	9166425	364	+	9166417	9166418	0	12	3.11185978834516	13
hg_183459.1	PLCB4	1	20	9166426	9166435	89	+	9166430	9166431	0	13	3.11185978834516	16
hg_183460.1	PLCB4	1	20	9166536	9166551	366	+	9166545	9166546	0	14	3.11185978834516	12
hg_183461.1	PLCB4	1	20	9166567	9166574	79	+	9166569	9166570	0	15	3.11185978834516	19
hg_183462.1	PLCB4	1	20	9166589	9166599	104	+	9166594	9166595	0	16	3.11185978834516	15
hg_183463.1	PLCB4	1	20	9166600	9166605	80	+	9166602	9166603	0	17	3.11185978834516	18
hg_183464.1	PLCB4	1	20	9166615	9166621	50	+	9166615	9166616	0	18	3.11185978834516	20
hg_183465.1	PLCB4	1	20	9166638	9166648	87	+	9166644	9166645	0	19	3.11185978834516	17
hg_183478.1	PLCB4	1	20	9371252	9371302	1711	+	9371273	9371274	0	20	3.11185978834516	10
hg_95589.1	PLEC	1	8	143953845	143953867	17078	-	143953854	143953855	1.88435602620382	1	1.88435602620382	12
hg_95588.1	PLEC	1	8	143953827	143953844	26745	-	143953833	143953834	1.77072644263873	2	1.88435602620382	9
hg_95594.1	PLEC	1	8	143976947	143977039	21250	-	143976961	143976962	1.61712635034297	3	1.88435602620382	11
hg_95587.1	PLEC	1	8	143953805	143953824	23032	-	143953815	143953816	1.56126814148592	4	1.88435602620382	10
hg_95593.1	PLEC	1	8	143976722	143976767	84285	-	143976744	143976745	1.13326813579923	5	1.88435602620382	3
hg_95591.1	PLEC	1	8	143973520	143973536	67524	-	143973528	143973529	1.02958968788161	6	1.88435602620382	4
hg_95568.1	PLEC	1	8	143939543	143939618	351510	-	143939596	143939597	0.339456200178608	7	1.88435602620382	1
hg_95592.1	PLEC	1	8	143973552	143973555	1701	-	143973553	143973554	0.274712306726288	8	1.88435602620382	22
hg_95586.1	PLEC	1	8	143953772	143953781	1746	-	143953776	143953777	0.176206299516173	9	1.88435602620382	21
hg_95583.1	PLEC	1	8	143950906	143950934	97915	-	143950916	143950917	0.169555899188845	10	1.88435602620382	2
